NAME1,RA1,DEC1,Z1,RMS1,NAME2,RA2,DEC2,Z2,RMS2
J040929.15-042902.6,62.371466000000005,-4.484066,0.038801,0.0195925,J010957.04-004212.7,17.487679,-0.70352909,0.0455393,0.00794214
J040929.15-042902.6,62.371466000000005,-4.484066,0.038801,0.0195925,J080547.35+225434.9,121.44728,22.909688,0.030256,0.0166379
J040929.15-042902.6,62.371466000000005,-4.484066,0.038801,0.0195925,J160229.84+334735.0,240.62435,33.793046999999994,0.0449703,0.0215198
J040929.15-042902.6,62.371466000000005,-4.484066,0.038801,0.0195925,J143232.50+340625.4,218.13542,34.10705,0.0424324,0.0239829
J040929.15-042902.6,62.371466000000005,-4.484066,0.038801,0.0195925,J120443.26+483837.4,181.18026,48.643733000000005,0.040934,0.0173392
J004719.40+144212.6,11.830816,14.703501000000001,0.039155,0.0182956,J104852.92+480314.8,162.2205,48.054107,0.040949,0.0210138
J004719.40+144212.6,11.830816,14.703501000000001,0.039155,0.0182956,J003735.81+001650.5,9.399220399999999,0.28068526,0.0349309,0.00714801
J004719.40+144212.6,11.830816,14.703501000000001,0.039155,0.0182956,J084805.78+542616.1,132.02407,54.437802000000005,0.0469286,0.0222105
J004719.40+144212.6,11.830816,14.703501000000001,0.039155,0.0182956,J220316.00+003415.9,330.81665,0.571085,0.0301422,0.00946128
J004719.40+144212.6,11.830816,14.703501000000001,0.039155,0.0182956,J112640.67-014137.7,171.66945,-1.6937925,0.0463985,0.0234939
J092115.56+101741.1,140.31485,10.294746,0.039262,0.0246824,J100135.81+033647.8,150.39921999999999,3.6132774,0.0426907,0.0222994
J092115.56+101741.1,140.31485,10.294746,0.039262,0.0246824,J152552.61+542218.0,231.4692,54.371679,0.039401,0.0124863
J092115.56+101741.1,140.31485,10.294746,0.039262,0.0246824,J085547.66+004739.4,133.9486,0.7942829,0.0417085,0.0187876
J092115.56+101741.1,140.31485,10.294746,0.039262,0.0246824,J115753.46+415613.8,179.47273,41.937156,0.0483868,0.0236463
J092115.56+101741.1,140.31485,10.294746,0.039262,0.0246824,J102944.63+402937.8,157.43597,40.493845,0.0439301,0.0157202
J093551.59+612111.5,143.96497,61.353203,0.03933,0.0261773,J133612.18+044424.3,204.05076,4.7400901,0.0343574,0.0168139
J093551.59+612111.5,143.96497,61.353203,0.03933,0.0261773,J114840.43-001710.3,177.16846,-0.28619944,0.0473877,0.0147058
J093551.59+612111.5,143.96497,61.353203,0.03933,0.0261773,J083708.45+450953.8,129.2852,45.164935,0.0385097,0.0152501
J093551.59+612111.5,143.96497,61.353203,0.03933,0.0261773,J080303.46+274438.4,120.7644,27.743989000000003,0.0472261,0.0177867
J093551.59+612111.5,143.96497,61.353203,0.03933,0.0261773,J113619.29-025050.7,174.08037,-2.8474182999999997,0.0451928,0.0159316
J083949.65+484701.5,129.95687,48.783747999999996,0.039351,0.0243519,J100604.28+534253.5,151.51782,53.714851,0.0442738,0.0171912
J083949.65+484701.5,129.95687,48.783747999999996,0.039351,0.0243519,J123838.10+453414.5,189.65876,45.570687,0.0404841,0.0201131
J083949.65+484701.5,129.95687,48.783747999999996,0.039351,0.0243519,J151605.52+600000.5,229.02298,60.000147999999996,0.0449031,0.0225439
J083949.65+484701.5,129.95687,48.783747999999996,0.039351,0.0243519,J081225.47+374348.8,123.10611000000002,37.730216999999996,0.0384855,0.015499
J083949.65+484701.5,129.95687,48.783747999999996,0.039351,0.0243519,J144308.20+611914.4,220.78418,61.32068,0.0492164,0.0155332
J113355.94+670107.1,173.48307,67.018642,0.039719,0.0273495,J011654.72-102202.7,19.228016,-10.367407,0.0432372,0.0278007
J113355.94+670107.1,173.48307,67.018642,0.039719,0.0273495,J170001.67+384857.6,255.00697000000002,38.81601,0.035596,0.0187898
J113355.94+670107.1,173.48307,67.018642,0.039719,0.0273495,J155346.40+544427.8,238.44333999999998,54.741066000000004,0.0458636,0.0246437
J113355.94+670107.1,173.48307,67.018642,0.039719,0.0273495,J135228.16+015642.1,208.11732,1.94504,0.0326064,0.0168408
J113355.94+670107.1,173.48307,67.018642,0.039719,0.0273495,J121758.45+411734.5,184.49353,41.292922999999995,0.038961,0.0248676
J105833.33+461604.8,164.63888,46.268011,0.039899,0.0214514,J112800.49+110929.8,172.00206,11.158284,0.0409766,0.0250786
J105833.33+461604.8,164.63888,46.268011,0.039899,0.0214514,J121836.48+512452.9,184.65202,51.414691,0.0470985,0.0231419
J105833.33+461604.8,164.63888,46.268011,0.039899,0.0214514,J220316.00+003415.9,330.81665,0.571085,0.0301422,0.00946128
J105833.33+461604.8,164.63888,46.268011,0.039899,0.0214514,J234152.63-083853.4,355.4693,-8.6481614,0.0340993,0.016098
J105833.33+461604.8,164.63888,46.268011,0.039899,0.0214514,J120908.81+440011.5,182.28671,44.003199,0.0375801,0.0215759
J081252.47+383823.9,123.21864,38.639965999999994,0.040241,0.0232456,J160406.98+443259.1,241.02909,44.549745,0.0429714,0.0222633
J081252.47+383823.9,123.21864,38.639965999999994,0.040241,0.0232456,J165744.13+192207.2,254.43386,19.368676,0.0471722,0.0146869
J081252.47+383823.9,123.21864,38.639965999999994,0.040241,0.0232456,J023310.79-074813.4,38.294963,-7.8037217000000005,0.030938,0.0178512
J081252.47+383823.9,123.21864,38.639965999999994,0.040241,0.0232456,J010716.63-003837.3,16.819295999999998,-0.64369616,0.0443224,0.00804898
J081252.47+383823.9,123.21864,38.639965999999994,0.040241,0.0232456,J132904.55+560353.3,202.26895,56.064809999999994,0.0427447,0.022928
J082449.95+293644.2,126.20811,29.612269,0.040449,0.0268073,J082253.84+055615.5,125.72433999999998,5.9376445,0.0306668,0.0185709
J082449.95+293644.2,126.20811,29.612269,0.040449,0.0268073,J093952.36+053236.3,144.96815,5.5434074,0.0453117,0.0178072
J082449.95+293644.2,126.20811,29.612269,0.040449,0.0268073,J115725.05+092038.6,179.35439,9.3440424,0.0356889,0.0316557
J082449.95+293644.2,126.20811,29.612269,0.040449,0.0268073,J113703.30+060505.4,174.26376000000002,6.084820099999999,0.050422,0.0232254
J082449.95+293644.2,126.20811,29.612269,0.040449,0.0268073,J143838.87+363354.8,219.66197000000003,36.565219,0.0319369,0.0201344
J134210.11+564210.3,205.54213000000001,56.702854,0.040575,0.0228535,J164107.64+224924.8,250.28182999999999,22.823567999999998,0.0338842,0.021111
J134210.11+564210.3,205.54213000000001,56.702854,0.040575,0.0228535,J094830.01+553822.7,147.12503,55.63963100000001,0.0452398,0.0155837
J134210.11+564210.3,205.54213000000001,56.702854,0.040575,0.0228535,J143232.50+340625.4,218.13542,34.10705,0.0424324,0.0239829
J134210.11+564210.3,205.54213000000001,56.702854,0.040575,0.0228535,J120443.26+483837.4,181.18026,48.643733000000005,0.040934,0.0173392
J134210.11+564210.3,205.54213000000001,56.702854,0.040575,0.0228535,J123554.53+052021.3,188.9772,5.3392632,0.0500016,0.022329
J013402.53-094627.0,23.510558,-9.774157,0.040811,0.0210034,J110134.20+013509.9,165.39251000000002,1.5860919,0.049877,0.0278012
J013402.53-094627.0,23.510558,-9.774157,0.040811,0.0210034,J142410.99-004044.1,216.04581000000002,-0.67890513,0.0505722,0.0212515
J013402.53-094627.0,23.510558,-9.774157,0.040811,0.0210034,J113619.29-025050.7,174.08037,-2.8474182999999997,0.0451928,0.0159316
J013402.53-094627.0,23.510558,-9.774157,0.040811,0.0210034,J075416.45+200136.3,118.56855,20.026759,0.0458386,0.0151415
J013402.53-094627.0,23.510558,-9.774157,0.040811,0.0210034,J140836.94+032522.7,212.15392000000003,3.4229592,0.0404266,0.0180689
J032235.86-010307.7,50.649406,-1.05215,0.040889,0.011924,J081455.56+503945.6,123.73151999999999,50.662665000000004,0.0372915,0.0201758
J032235.86-010307.7,50.649406,-1.05215,0.040889,0.011924,J095058.70+375758.9,147.74458,37.966353000000005,0.04055,0.0141665
J032235.86-010307.7,50.649406,-1.05215,0.040889,0.011924,J162656.91+352760.0,246.73712,35.46666,0.0313301,0.0174197
J032235.86-010307.7,50.649406,-1.05215,0.040889,0.011924,J091659.97+092648.6,139.24987,9.446836,0.047602,0.0154565
J032235.86-010307.7,50.649406,-1.05215,0.040889,0.011924,J081616.93+255827.9,124.07054,25.974425,0.0419314,0.023778
J161156.32+521116.9,242.98465,52.188021,0.040981,0.0238134,J085221.86+375108.3,133.0911,37.852313,0.0456799,0.0124333
J161156.32+521116.9,242.98465,52.188021,0.040981,0.0238134,J113003.58+571829.4,172.5149,57.308173,0.0360751,0.0157257
J161156.32+521116.9,242.98465,52.188021,0.040981,0.0238134,J115621.42+443155.2,179.08925,44.531997,0.0477692,0.0205916
J161156.32+521116.9,242.98465,52.188021,0.040981,0.0238134,J134049.96+052458.6,205.20817,5.4162913,0.0383353,0.0218981
J161156.32+521116.9,242.98465,52.188021,0.040981,0.0238134,J155036.38+512352.9,237.65159,51.398037,0.0501084,0.0159941
J095437.23+063719.5,148.65513,6.622091,0.041042,0.0210367,J143318.48+344404.4,218.32699,34.734557,0.0343207,0.0230049
J095437.23+063719.5,148.65513,6.622091,0.041042,0.0210367,J094632.03+351949.3,146.63346,35.330358000000004,0.0427903,0.0220157
J095437.23+063719.5,148.65513,6.622091,0.041042,0.0210367,J081200.75+390045.2,123.00311,39.012543,0.0412013,0.0233255
J095437.23+063719.5,148.65513,6.622091,0.041042,0.0210367,J015650.69+145224.2,29.211199,14.873377,0.0436886,0.0154638
J095437.23+063719.5,148.65513,6.622091,0.041042,0.0210367,J110134.20+013509.9,165.39251000000002,1.5860919,0.049877,0.0278012
J213741.45+005317.0,324.42269,0.888056,0.041052,0.00958076,J022938.59+002313.7,37.410812,0.38715267,0.0467715,0.00592958
J213741.45+005317.0,324.42269,0.888056,0.041052,0.00958076,J142507.50+360326.7,216.28124,36.057407,0.0489494,0.0236401
J213741.45+005317.0,324.42269,0.888056,0.041052,0.00958076,J113659.25+563536.6,174.24686,56.59349399999999,0.0508194,0.0225435
J213741.45+005317.0,324.42269,0.888056,0.041052,0.00958076,J103216.26+533842.2,158.06773,53.64506,0.046599,0.0261493
J213741.45+005317.0,324.42269,0.888056,0.041052,0.00958076,J083904.17+502645.8,129.76738,50.446045,0.0486635,0.0199602
J160656.04+371917.8,241.73349,37.321613,0.041087,0.0174637,J114857.77+112718.4,177.2407,11.455116,0.0432322,0.0252281
J160656.04+371917.8,241.73349,37.321613,0.041087,0.0174637,J141507.75+544805.5,213.78228,54.801536999999996,0.0333204,0.0224857
J160656.04+371917.8,241.73349,37.321613,0.041087,0.0174637,J004922.37-091737.0,12.34322,-9.293598699999999,0.0461096,0.0192192
J160656.04+371917.8,241.73349,37.321613,0.041087,0.0174637,J122307.59+633005.1,185.78161,63.501408,0.0502722,0.0160262
J160656.04+371917.8,241.73349,37.321613,0.041087,0.0174637,J151157.74+364706.1,227.99057000000002,36.785036,0.044794,0.0157765
J080801.75+381935.3,122.00729,38.326482,0.041152,0.0166694,J155329.28+525132.1,238.37197999999998,52.858915,0.04707,0.0156746
J080801.75+381935.3,122.00729,38.326482,0.041152,0.0166694,J144837.04+514331.0,222.15432,51.725287,0.0364433,0.0231349
J080801.75+381935.3,122.00729,38.326482,0.041152,0.0166694,J110326.80+664011.0,165.86167,66.66972,0.0333292,0.0294695
J080801.75+381935.3,122.00729,38.326482,0.041152,0.0166694,J160933.75-002510.8,242.39064,-0.41967896,0.0493433,0.0158468
J080801.75+381935.3,122.00729,38.326482,0.041152,0.0166694,J114504.88+463733.6,176.27033,46.625995,0.0351432,0.0260425
J081516.87+460431.0,123.8203,46.075269,0.041184,0.0273628,J112640.67-014137.7,171.66945,-1.6937925,0.0463985,0.0234939
J081516.87+460431.0,123.8203,46.075269,0.041184,0.0273628,J204907.49+010838.6,312.28119,1.1440575000000002,0.0497434,0.00886769
J081516.87+460431.0,123.8203,46.075269,0.041184,0.0273628,J080707.18+361400.5,121.77993000000001,36.233472,0.0322888,0.0169394
J081516.87+460431.0,123.8203,46.075269,0.041184,0.0273628,J083714.91+044145.2,129.31211000000002,4.695886799999999,0.0470651,0.0189242
J081516.87+460431.0,123.8203,46.075269,0.041184,0.0273628,J022243.58-084308.3,35.681581,-8.7189859,0.0455059,0.0108154
J080629.81+241955.7,121.6242,24.332134,0.041411,0.0240695,J111634.53+584632.3,169.14389,58.775642000000005,0.0493698,0.0229501
J080629.81+241955.7,121.6242,24.332134,0.041411,0.0240695,J154326.50-005523.8,235.86041,-0.92326872,0.0388557,0.0155333
J080629.81+241955.7,121.6242,24.332134,0.041411,0.0240695,J091846.54+581505.3,139.69392,58.251470999999995,0.0467986,0.0213675
J080629.81+241955.7,121.6242,24.332134,0.041411,0.0240695,J135247.63+574418.4,208.19843999999998,57.738436,0.0421966,0.0248213
J080629.81+241955.7,121.6242,24.332134,0.041411,0.0240695,J083253.65+474007.6,128.22353,47.66877,0.0433106,0.0140376
J151607.34+034804.7,229.03058,3.801313,0.041643,0.0262959,J164128.36+381608.4,250.36815,38.268997,0.0387255,0.0200053
J151607.34+034804.7,229.03058,3.801313,0.041643,0.0262959,J221741.62+000907.5,334.42341,0.15208873,0.0450931,0.0104784
J151607.34+034804.7,229.03058,3.801313,0.041643,0.0262959,J163934.96+355604.5,249.89567000000002,35.934582,0.0373468,0.0252637
J151607.34+034804.7,229.03058,3.801313,0.041643,0.0262959,J162941.86+263047.0,247.42441000000002,26.513047999999998,0.0487793,0.0208998
J151607.34+034804.7,229.03058,3.801313,0.041643,0.0262959,J093808.81+012657.0,144.53671,1.4491681,0.0458261,0.041073
J095824.97+103402.5,149.60406,10.567354,0.041701,0.0164715,J010239.14-005243.5,15.663103,-0.87875298,0.050521,0.00710755
J095824.97+103402.5,149.60406,10.567354,0.041701,0.0164715,J160510.74+472901.4,241.29473,47.483732,0.0435501,0.019388
J095824.97+103402.5,149.60406,10.567354,0.041701,0.0164715,J091556.76+500103.9,138.9865,50.017738,0.0496046,0.0218726
J095824.97+103402.5,149.60406,10.567354,0.041701,0.0164715,J084647.67+060600.1,131.69861,6.100028,0.0481668,0.0242687
J095824.97+103402.5,149.60406,10.567354,0.041701,0.0164715,J160151.51+024810.0,240.46461000000002,2.8027706,0.0329004,0.0246539
J004236.86-104921.9,10.65359,-10.822742,0.041905,0.0297541,J112426.14-002537.5,171.10893000000002,-0.42707792,0.0486735,0.0157444
J004236.86-104921.9,10.65359,-10.822742,0.041905,0.0297541,J095914.76+125916.5,149.81151,12.987914,0.0343523,0.0141982
J004236.86-104921.9,10.65359,-10.822742,0.041905,0.0297541,J153928.56+465859.7,234.86898,46.983251,0.0378892,0.0182956
J004236.86-104921.9,10.65359,-10.822742,0.041905,0.0297541,J083614.89+521209.1,129.06205,52.202519,0.0480742,0.0229688
J004236.86-104921.9,10.65359,-10.822742,0.041905,0.0297541,J074535.90+243443.7,116.39958,24.578802,0.0402395,0.0170908
J111045.96+113641.6,167.69151000000002,11.611546,0.042131,0.0257882,J112757.53-011240.2,171.98972,-1.2111543,0.0426867,0.0139304
J111045.96+113641.6,167.69151000000002,11.611546,0.042131,0.0257882,J094937.92+404125.2,147.408,40.690321000000004,0.0470156,0.0263977
J111045.96+113641.6,167.69151000000002,11.611546,0.042131,0.0257882,J084805.78+542616.1,132.02407,54.437802000000005,0.0469286,0.0222105
J111045.96+113641.6,167.69151000000002,11.611546,0.042131,0.0257882,J110559.02+585645.7,166.49593000000002,58.946041,0.0476619,0.0156355
J111045.96+113641.6,167.69151000000002,11.611546,0.042131,0.0257882,J143031.19+524225.8,217.62996,52.70718000000001,0.0447706,0.0233539
J210721.91+110359.1,316.8413,11.066417999999999,0.042263,0.0178448,J091256.09+465201.5,138.2337,46.867079,0.0512755,0.0157188
J210721.91+110359.1,316.8413,11.066417999999999,0.042263,0.0178448,J110449.91+123225.3,166.20796,12.540352,0.0465966,0.0243838
J210721.91+110359.1,316.8413,11.066417999999999,0.042263,0.0178448,J132904.55+560353.3,202.26895,56.064809999999994,0.0427447,0.022928
J210721.91+110359.1,316.8413,11.066417999999999,0.042263,0.0178448,J010716.63-003837.3,16.819295999999998,-0.64369616,0.0443224,0.00804898
J210721.91+110359.1,316.8413,11.066417999999999,0.042263,0.0178448,J024222.87-011009.1,40.59531,-1.1691981000000002,0.0370774,0.00670183
J155926.11+521235.3,239.8588,52.209801,0.04244,0.0232468,J090130.95+414633.5,135.37895,41.775971000000006,0.0400262,0.0185264
J155926.11+521235.3,239.8588,52.209801,0.04244,0.0232468,J010606.93+002025.2,16.528863,0.34034249,0.0436004,0.00690551
J155926.11+521235.3,239.8588,52.209801,0.04244,0.0232468,J100837.33+543905.4,152.15555,54.651489,0.0409948,0.0207029
J155926.11+521235.3,239.8588,52.209801,0.04244,0.0232468,J124934.80+134809.8,192.39498999999998,13.802734,0.0464505,0.0189561
J155926.11+521235.3,239.8588,52.209801,0.04244,0.0232468,J093738.84+415109.2,144.41185,41.852564,0.0468565,0.0227609
J155625.91+090318.6,239.10793999999999,9.055176,0.042569,0.0229968,J083714.91+044145.2,129.31211000000002,4.695886799999999,0.0470651,0.0189242
J155625.91+090318.6,239.10793999999999,9.055176,0.042569,0.0229968,J022243.58-084308.3,35.681581,-8.7189859,0.0455059,0.0108154
J155625.91+090318.6,239.10793999999999,9.055176,0.042569,0.0229968,J113606.64+621457.0,174.02765,62.249176,0.032774,0.0161909
J155625.91+090318.6,239.10793999999999,9.055176,0.042569,0.0229968,J093236.59+095026.0,143.15243999999998,9.8405427,0.0488744,0.0277396
J155625.91+090318.6,239.10793999999999,9.055176,0.042569,0.0229968,J012516.38-085225.2,21.318238,-8.873679199999998,0.0491516,0.0186954
J020615.99-001729.2,31.566634999999998,-0.291443,0.042634,0.00747285,J144921.59+631613.9,222.33995,63.270541,0.0415767,0.0223678
J020615.99-001729.2,31.566634999999998,-0.291443,0.042634,0.00747285,J154654.33+055328.4,236.72638999999998,5.8912118,0.0420347,0.0177845
J020615.99-001729.2,31.566634999999998,-0.291443,0.042634,0.00747285,J151104.95+041737.8,227.77062,4.2938317999999995,0.0418803,0.0180582
J020615.99-001729.2,31.566634999999998,-0.291443,0.042634,0.00747285,J035212.58-062056.2,58.052425,-6.348944599999999,0.0329817,0.0199276
J020615.99-001729.2,31.566634999999998,-0.291443,0.042634,0.00747285,J084034.42+023640.8,130.1434,2.6113213,0.049615,0.0156721
J144629.98+500130.6,221.62491,50.025165,0.042716,0.0266353,J155126.42+531000.6,237.86007999999998,53.166837,0.0480605,0.0158023
J144629.98+500130.6,221.62491,50.025165,0.042716,0.0266353,J092902.44+582100.7,142.26017,58.350184,0.051342,0.0261957
J144629.98+500130.6,221.62491,50.025165,0.042716,0.0266353,J140132.74+133206.0,210.3864,13.53501,0.0392528,0.0165914
J144629.98+500130.6,221.62491,50.025165,0.042716,0.0266353,J081009.25+071332.9,122.53853000000001,7.2257993,0.0523403,0.0156382
J144629.98+500130.6,221.62491,50.025165,0.042716,0.0266353,J123358.31+490154.7,188.49296999999999,49.03185,0.0397442,0.021871
J111559.27+043955.2,168.99695,4.665328,0.042795,0.0239227,J093311.89+341518.6,143.29956,34.25516,0.0502382,0.0147595
J111559.27+043955.2,168.99695,4.665328,0.042795,0.0239227,J110909.09+052815.7,167.28789,5.4710282999999995,0.0462639,0.0229906
J111559.27+043955.2,168.99695,4.665328,0.042795,0.0239227,J101814.13+585951.7,154.55886999999998,58.997704000000006,0.0441792,0.0150766
J111559.27+043955.2,168.99695,4.665328,0.042795,0.0239227,J211843.54-071212.3,319.68143,-7.2034038,0.0490361,0.0231896
J111559.27+043955.2,168.99695,4.665328,0.042795,0.0239227,J123113.97+500026.8,187.80821,50.00744,0.0398438,0.0116851
J142817.99+571018.5,217.07495,57.171803000000004,0.042883,0.0218306,J114721.61+522658.5,176.84006000000002,52.449591000000005,0.0485723,0.0221663
J142817.99+571018.5,217.07495,57.171803000000004,0.042883,0.0218306,J083848.15+040734.1,129.70063000000002,4.126126,0.0475349,0.024416
J142817.99+571018.5,217.07495,57.171803000000004,0.042883,0.0218306,J104002.70+493304.6,160.01127,49.551282,0.0445927,0.0225722
J142817.99+571018.5,217.07495,57.171803000000004,0.042883,0.0218306,J134442.17+555313.6,206.17569,55.887106,0.0372931,0.0194963
J142817.99+571018.5,217.07495,57.171803000000004,0.042883,0.0218306,J204907.49+010838.6,312.28119,1.1440575000000002,0.0497434,0.00886769
J102841.98+490418.7,157.17492,49.07186,0.042935,0.0222749,J022243.58-084308.3,35.681581,-8.7189859,0.0455059,0.0108154
J102841.98+490418.7,157.17492,49.07186,0.042935,0.0222749,J012839.88+144553.8,22.166153,14.764953,0.0450311,0.0150035
J102841.98+490418.7,157.17492,49.07186,0.042935,0.0222749,J005342.65-010506.6,13.427716,-1.085167,0.0465498,0.00913983
J102841.98+490418.7,157.17492,49.07186,0.042935,0.0222749,J034226.85-003458.3,55.61189399999999,-0.58286824,0.052326,0.00632763
J102841.98+490418.7,157.17492,49.07186,0.042935,0.0222749,J113808.01+111147.0,174.53338,11.196378,0.0357155,0.025049
J121423.17+434641.0,183.59656,43.778064,0.043138,0.0211799,J123917.81+513833.5,189.8242,51.64264,0.0441083,0.0235728
J121423.17+434641.0,183.59656,43.778064,0.043138,0.0211799,J113703.30+060505.4,174.26376000000002,6.084820099999999,0.050422,0.0232254
J121423.17+434641.0,183.59656,43.778064,0.043138,0.0211799,J092206.32+524209.7,140.52635,52.702702,0.035954,0.0260733
J121423.17+434641.0,183.59656,43.778064,0.043138,0.0211799,J034330.26-073507.4,55.876082999999994,-7.5853758000000004,0.0357821,0.0205993
J121423.17+434641.0,183.59656,43.778064,0.043138,0.0211799,J020012.57-003335.6,30.052389,-0.55987671,0.0454124,0.00634613
J160051.41+462853.1,240.21422,46.48142,0.043304,0.0203402,J163938.24+465757.1,249.90932,46.965853,0.0491037,0.0168966
J160051.41+462853.1,240.21422,46.48142,0.043304,0.0203402,J154257.57+313132.1,235.73989,31.525596999999998,0.0364247,0.0124585
J160051.41+462853.1,240.21422,46.48142,0.043304,0.0203402,J161250.86+532304.8,243.21193,53.384678,0.0475785,0.0159295
J160051.41+462853.1,240.21422,46.48142,0.043304,0.0203402,J100901.65+384639.6,152.25688,38.77768,0.0528404,0.0122919
J160051.41+462853.1,240.21422,46.48142,0.043304,0.0203402,J154729.64+550903.8,236.87352,55.151049,0.0394704,0.0247489
J160445.01+444316.9,241.18752999999998,44.721353,0.04336,0.0171989,J085944.13+295408.4,134.93388000000002,29.902323,0.0486053,0.0165144
J160445.01+444316.9,241.18752999999998,44.721353,0.04336,0.0171989,J103631.88+022144.0,159.13282,2.3622226000000004,0.0502761,0.0275419
J160445.01+444316.9,241.18752999999998,44.721353,0.04336,0.0171989,J031100.77-082528.3,47.753226,-8.424517800000002,0.0353143,0.0195697
J160445.01+444316.9,241.18752999999998,44.721353,0.04336,0.0171989,J163215.40-000259.7,248.06417000000002,-0.049929550999999996,0.0441045,0.0272618
J160445.01+444316.9,241.18752999999998,44.721353,0.04336,0.0171989,J094505.46+023932.9,146.27275,2.6591303,0.0481771,0.0191364
J160505.16+452634.8,241.2715,45.443013,0.043399,0.0157969,J122727.62+031807.7,186.86507,3.3021323,0.0488609,0.0264027
J160505.16+452634.8,241.2715,45.443013,0.043399,0.0157969,J150759.30+011354.3,226.99709,1.2317371000000001,0.0351143,0.015763
J160505.16+452634.8,241.2715,45.443013,0.043399,0.0157969,J084029.20+292640.8,130.12168,29.444671000000003,0.0509774,0.0234385
J160505.16+452634.8,241.2715,45.443013,0.043399,0.0157969,J093003.56+341325.3,142.51484,34.223704999999995,0.0421108,0.0170917
J160505.16+452634.8,241.2715,45.443013,0.043399,0.0157969,J162241.48+495357.1,245.67282000000003,49.899182,0.0525689,0.0166951
J110654.46+061213.0,166.72692,6.203624,0.043464,0.0245427,J095654.01+052140.0,149.22503999999998,5.361102099999999,0.0422704,0.021399
J110654.46+061213.0,166.72692,6.203624,0.043464,0.0245427,J083551.66+314159.3,128.96523,31.699816,0.0482443,0.0191155
J110654.46+061213.0,166.72692,6.203624,0.043464,0.0245427,J005256.01+154707.9,13.23337,15.785531,0.0520034,0.0247219
J110654.46+061213.0,166.72692,6.203624,0.043464,0.0245427,J111149.90+050642.4,167.9579,5.1117724,0.0416957,0.0229108
J110654.46+061213.0,166.72692,6.203624,0.043464,0.0245427,J131817.68+132500.1,199.57367,13.416701999999999,0.0500033,0.0239692
J163159.59+243740.3,247.9983,24.627851999999997,0.043474,0.0165744,J144632.40+490038.0,221.63499,49.010544,0.0371413,0.0267557
J163159.59+243740.3,247.9983,24.627851999999997,0.043474,0.0165744,J114825.72+643545.0,177.10715,64.59584699999999,0.0417258,0.0160558
J163159.59+243740.3,247.9983,24.627851999999997,0.043474,0.0165744,J093141.45+474209.2,142.92272,47.702556,0.048635,0.0253543
J163159.59+243740.3,247.9983,24.627851999999997,0.043474,0.0165744,J021405.91-001637.0,33.524645,-0.27695616,0.037302,0.0067178
J163159.59+243740.3,247.9983,24.627851999999997,0.043474,0.0165744,J155404.40+545708.3,238.51835,54.952309,0.0456501,0.0219022
J113249.27+101747.2,173.2053,10.296445,0.043669,0.0228722,J210224.28+101028.9,315.60117,10.174689,0.0473046,0.0215732
J113249.27+101747.2,173.2053,10.296445,0.043669,0.0228722,J110630.66+063333.9,166.62775,6.559402900000001,0.0401869,0.0246453
J113249.27+101747.2,173.2053,10.296445,0.043669,0.0228722,J080248.17+450204.4,120.70071000000002,45.034554,0.0387923,0.01848
J113249.27+101747.2,173.2053,10.296445,0.043669,0.0228722,J103000.94+085202.6,157.50392,8.8673865,0.0521969,0.0260709
J113249.27+101747.2,173.2053,10.296445,0.043669,0.0228722,J123019.41+032712.8,187.58087,3.4535612,0.0486824,0.0275942
J091102.33+550023.0,137.75972,55.006381999999995,0.044345,0.0216162,J090432.91+581719.8,136.13711,58.288823,0.0455374,0.020434
J091102.33+550023.0,137.75972,55.006381999999995,0.044345,0.0216162,J115852.64+583501.0,179.71933,58.583604,0.0540416,0.0226333
J091102.33+550023.0,137.75972,55.006381999999995,0.044345,0.0216162,J114959.98+041726.4,177.49991,4.290657599999999,0.0394034,0.0155933
J091102.33+550023.0,137.75972,55.006381999999995,0.044345,0.0216162,J154835.17+424146.7,237.14655,42.696304999999995,0.0351967,0.0182253
J091102.33+550023.0,137.75972,55.006381999999995,0.044345,0.0216162,J010239.14-005243.5,15.663103,-0.87875298,0.050521,0.00710755
J144052.61-023506.3,220.21919,-2.585081,0.044348,0.0244583,J001529.74+003823.2,3.8739158,0.63977825,0.0403745,0.00706119
J144052.61-023506.3,220.21919,-2.585081,0.044348,0.0244583,J151739.42+040709.6,229.41422999999998,4.119326399999999,0.0526638,0.0224505
J144052.61-023506.3,220.21919,-2.585081,0.044348,0.0244583,J091659.97+092648.6,139.24987,9.446836,0.047602,0.0154565
J144052.61-023506.3,220.21919,-2.585081,0.044348,0.0244583,J105702.92+051442.1,164.26216000000002,5.245027200000001,0.0537297,0.0194055
J144052.61-023506.3,220.21919,-2.585081,0.044348,0.0244583,J095058.70+375758.9,147.74458,37.966353000000005,0.04055,0.0141665
J084137.88+545506.6,130.40782,54.918507,0.044619,0.0251427,J111943.96+073529.0,169.93315,7.5913954,0.0392893,0.0242491
J084137.88+545506.6,130.40782,54.918507,0.044619,0.0251427,J130549.53-033825.3,196.45636000000002,-3.6403545,0.0469843,0.0262827
J084137.88+545506.6,130.40782,54.918507,0.044619,0.0251427,J110630.66+063333.9,166.62775,6.559402900000001,0.0401869,0.0246453
J084137.88+545506.6,130.40782,54.918507,0.044619,0.0251427,J111549.86+461910.4,168.95775,46.319544,0.0532995,0.0260217
J084137.88+545506.6,130.40782,54.918507,0.044619,0.0251427,J163215.40-000259.7,248.06417000000002,-0.049929550999999996,0.0441045,0.0272618
