 NAME1 RA1 DEC1 Z1 init1 con1 adp1 sig1 geq1 leq1 NAME2 RA2 DEC2 Z2 init2 con2 adp2 sig2 geq2 leq2
16 J155252.84+403848.2 238.22016 40.646728 0.015106999999999999 0.249902434073814 0.2348681918300203 0.14081973216194155 0.2555100424943039 0.019882636765890197 0.23313788988812176 J121808.09+060822.3 184.53372 6.1395386 0.018479 0.29008858401291254 0.20139175701145917 0.10457800274077307 0.4200451032910187 0.020337851487719247 0.15325473325736563
17 J155252.84+403848.2 238.22016 40.646728 0.015106999999999999 0.249902434073814 0.2348681918300203 0.14081973216194155 0.2555100424943039 0.019882636765890197 0.23313788988812176 J092639.80+455049.9 141.66584 45.847185 0.01436 0.271385408165063 0.09381458918817431 0.07207240578732022 0.12453497292626045 0.010955555850728342 0.11359492132099683
18 J155252.84+403848.2 238.22016 40.646728 0.015106999999999999 0.249902434073814 0.2348681918300203 0.14081973216194155 0.2555100424943039 0.019882636765890197 0.23313788988812176 J113252.56+433053.9 173.21901 43.514963 0.024302599999999997 0.2872548769596048 0.19337836587944313 0.12161079083302083 0.19410810650791444 0.03412057901810555 0.164211256097259
19 J155252.84+403848.2 238.22016 40.646728 0.015106999999999999 0.249902434073814 0.2348681918300203 0.14081973216194155 0.2555100424943039 0.019882636765890197 0.23313788988812176 J153838.50+365730.1 234.66042 36.958355 0.0186078 0.2081097708199017 0.1485856483759771 0.06477764996518642 0.12286941344096178 0.01851507735577826 0.09432643239973922
20 J080538.66+261005.5 121.4111 26.16819 0.016953 0.2593184106716467 0.2764434874179676 0.36607366100537975 0.3611136092341072 0.30780061174896955 0.4775224290482148 J232327.04+141933.1 350.8626700000001 14.325857 0.025628300000000003 0.17869921360579213 0.15999811408437054 0.16434480895093728 0.2221034227640612 0.13546466418952582 0.22452253251808968
21 J080538.66+261005.5 121.4111 26.16819 0.016953 0.2593184106716467 0.2764434874179676 0.36607366100537975 0.3611136092341072 0.30780061174896955 0.4775224290482148 J100431.83+380021.7 151.13262 38.006039 0.023162000000000002 0.21712662015981513 0.2232929414480521 0.08866051012685171 0.18300497109650873 0.05404874562793306 0.13308617500642353
22 J080538.66+261005.5 121.4111 26.16819 0.016953 0.2593184106716467 0.2764434874179676 0.36607366100537975 0.3611136092341072 0.30780061174896955 0.4775224290482148 J083726.59+400208.1 129.36078999999998 40.035587 0.0237193 0.21994195803619487 0.3558727205027277 0.31884514742962367 0.1275375743303075 0.22531883178139842 0.4091283658449378
23 J080538.66+261005.5 121.4111 26.16819 0.016953 0.2593184106716467 0.2764434874179676 0.36607366100537975 0.3611136092341072 0.30780061174896955 0.4775224290482148 J130850.11-004902.3 197.2088 -0.81730439 0.017968400000000002 0.16381037552005415 0.16154416352872972 0.13940241833578856 0.14391630852812667 0.015665324518883885 0.19948791718443823
24 J080538.66+261005.5 121.4111 26.16819 0.016953 0.2593184106716467 0.2764434874179676 0.36607366100537975 0.3611136092341072 0.30780061174896955 0.4775224290482148 J034240.10-062254.6 55.667104 -6.3818355 0.021196700000000002 0.29153619501231254 0.22497539392894136 0.26713362719352257 0.24825864221868038 0.1819588800850284 0.3134999205615699
25 J110233.29-001727.6 165.6387 -0.29101 0.017294 0.24283937670910602 0.2817992623054428 0.10932559808639154 0.174339423711409 0.04040788677605861 0.17832274948205765 J101006.19+120214.3 152.52578 12.037308 0.0182782 0.48037296875663704 0.2738200214002485 0.05047726199509344 0.21410428244534124 0.05366957379451147 0.07297195343410329
26 J110233.29-001727.6 165.6387 -0.29101 0.017294 0.24283937670910602 0.2817992623054428 0.10932559808639154 0.174339423711409 0.04040788677605861 0.17832274948205765 J085038.82+301031.2 132.66173999999998 30.17534 0.0266193 0.347630912119509 0.23785466602600475 0.0555560624776913 0.12244542106088133 0.051872672408125355 0.0717852997096039
27 J110233.29-001727.6 165.6387 -0.29101 0.017294 0.24283937670910602 0.2817992623054428 0.10932559808639154 0.174339423711409 0.04040788677605861 0.17832274948205765 J134250.16+471513.9 205.70898 47.253863 0.024991 0.2747962123970697 0.30888814130959424 0.04256247406562511 0.06743002823291952 0.036455550557297094 0.05212369880708153
28 J110233.29-001727.6 165.6387 -0.29101 0.017294 0.24283937670910602 0.2817992623054428 0.10932559808639154 0.174339423711409 0.04040788677605861 0.17832274948205765 J121326.84-000548.1 183.36183 -0.096700057 0.0209706 0.20580825329072996 0.152584355498785 0.05321602504739291 0.017039167868782887 0.030206088839326583 0.08462496826268459
29 J110233.29-001727.6 165.6387 -0.29101 0.017294 0.24283937670910602 0.2817992623054428 0.10932559808639154 0.174339423711409 0.04040788677605861 0.17832274948205765 J094636.06+081034.8 146.65025 8.176330199999999 0.0258543 0.4237563147366896 0.28008639992262346 0.12552685079038914 0.21378455926882342 0.12513835121705127 0.1430269597122376
30 J033458.00-054853.3 53.74168 -5.814796 0.018324 0.28227592456385225 0.2500123264604732 0.08398404324844327 0.13183854172166606 0.03506720166003142 0.08292516041821384 J113148.60+005147.7 172.95252 0.86325195 0.0253608 0.20714448609207292 0.34967499654149786 0.04392309667421563 0.0097385952522302 0.041912815774457005 0.06926849891700954
31 J033458.00-054853.3 53.74168 -5.814796 0.018324 0.28227592456385225 0.2500123264604732 0.08398404324844327 0.13183854172166606 0.03506720166003142 0.08292516041821384 J134858.52+033120.9 207.24385 3.5224822 0.024284599999999996 0.42134074663783894 0.2804245514245644 0.04510400974690715 0.2038415010389373 0.04518919398357826 0.09816823111273125
32 J033458.00-054853.3 53.74168 -5.814796 0.018324 0.28227592456385225 0.2500123264604732 0.08398404324844327 0.13183854172166606 0.03506720166003142 0.08292516041821384 J091835.38+495042.5 139.64741 49.845151 0.027837 0.29419470858813734 0.33758448477538855 0.08914984730992552 0.07258359300804311 0.08872354131636923 0.10686994463252106
33 J033458.00-054853.3 53.74168 -5.814796 0.018324 0.28227592456385225 0.2500123264604732 0.08398404324844327 0.13183854172166606 0.03506720166003142 0.08292516041821384 J233813.30+143153.0 354.5554 14.531387 0.0231258 0.2272897453705271 0.21213232392199743 0.041610237714370744 0.13168179830877835 0.04095692058161562 0.05358996753621278
34 J033458.00-054853.3 53.74168 -5.814796 0.018324 0.28227592456385225 0.2500123264604732 0.08398404324844327 0.13183854172166606 0.03506720166003142 0.08292516041821384 J094636.06+081034.8 146.65025 8.176330199999999 0.0258543 0.4237563147366896 0.28008639992262346 0.12552685079038914 0.21378455926882342 0.12513835121705127 0.1430269597122376
35 J011059.31+002601.1 17.747137 0.433651 0.018843000000000002 0.23694428376317025 0.18040074788440325 0.06108639837777587 0.13483262233316154 0.02209703087383619 0.06937268167407375 J110338.36-005208.4 165.90984 -0.86900692 0.028608799999999997 0.26833043661972555 0.18284507325677765 0.054341373568919014 0.1054857839612115 0.054104425123556434 0.05628111324145165
36 J011059.31+002601.1 17.747137 0.433651 0.018843000000000002 0.23694428376317025 0.18040074788440325 0.06108639837777587 0.13483262233316154 0.02209703087383619 0.06937268167407375 J100213.84+114120.5 150.55768 11.689017 0.021984200000000002 0.21692753887694718 0.2991899237611662 0.06525585450936397 0.15021144561499028 0.03681646028784485 0.07306926562885152
37 J011059.31+002601.1 17.747137 0.433651 0.018843000000000002 0.23694428376317025 0.18040074788440325 0.06108639837777587 0.13483262233316154 0.02209703087383619 0.06937268167407375 J091835.38+495042.5 139.64741 49.845151 0.027837 0.29419470858813734 0.33758448477538855 0.08914984730992552 0.07258359300804311 0.08872354131636923 0.10686994463252106
38 J011059.31+002601.1 17.747137 0.433651 0.018843000000000002 0.23694428376317025 0.18040074788440325 0.06108639837777587 0.13483262233316154 0.02209703087383619 0.06937268167407375 J221210.26+135703.6 333.04277 13.950991 0.027875599999999997 1.5615279535706532 0.5787472996702144 0.06804255411442159 1.6297760888264214 0.0648180061977101 0.12052238805970149
39 J011059.31+002601.1 17.747137 0.433651 0.018843000000000002 0.23694428376317025 0.18040074788440325 0.06108639837777587 0.13483262233316154 0.02209703087383619 0.06937268167407375 J141547.22+411824.4 213.94675 41.306778 0.0256668 0.3304713605541592 0.17501166611183339 0.028566240952083245 0.10095954680404032 0.028435358207970787 0.05139103197849006
40 J120114.35-034041.0 180.3098 -3.678067 0.019549 0.17445733452127582 0.18740128497729852 0.06109869255466694 0.10272883245562538 0.055986442431553735 0.09328125165401677 J225900.18+132951.7 344.75075 13.497688 0.0287293 0.28375614190538756 0.1969212395547948 0.06775599108589843 0.15476975506650736 0.06732605642772392 0.094223914043207
41 J120114.35-034041.0 180.3098 -3.678067 0.019549 0.17445733452127582 0.18740128497729852 0.06109869255466694 0.10272883245562538 0.055986442431553735 0.09328125165401677 J111038.86+034519.6 167.66192 3.755448200000001 0.0254525 0.34314695530363615 0.3215938018657484 0.03733104184634554 0.20441368392838405 0.03888290217128242 0.07923192330210772
42 J120114.35-034041.0 180.3098 -3.678067 0.019549 0.17445733452127582 0.18740128497729852 0.06109869255466694 0.10272883245562538 0.055986442431553735 0.09328125165401677 J082854.33+343906.0 127.22636 34.651656 0.020921900000000004 0.5172569276901172 0.04809471896483323 0.10511547999286582 0.5968251268203124 0.01990892454634358 0.1577808158970998
43 J120114.35-034041.0 180.3098 -3.678067 0.019549 0.17445733452127582 0.18740128497729852 0.06109869255466694 0.10272883245562538 0.055986442431553735 0.09328125165401677 J024440.65-090735.5 41.169379 -9.12654 0.0234751 0.24775303412144614 0.21730043934460175 0.05264777342990247 0.14664706286440987 0.026832247322574686 0.08196355736513851
44 J120114.35-034041.0 180.3098 -3.678067 0.019549 0.17445733452127582 0.18740128497729852 0.06109869255466694 0.10272883245562538 0.055986442431553735 0.09328125165401677 J130709.78+523247.1 196.79076 52.546409 0.026682099999999997 0.22581435525209645 0.22248286935821068 0.05538824730827774 0.10297574594783238 0.022138804418923453 0.05636104915006538
45 J112536.17+542257.2 171.40069 54.382555 0.020641999999999997 0.4773994268310113 0.5446450095509494 0.08021306152623926 0.3995580353231037 0.06038003784644739 0.11897755960396228 J001947.33+003526.9 4.9472132 0.59079485 0.0177407 0.1623627136944717 0.16967892743915036 0.06990620302232543 0.15899833792627582 0.019826321528759856 0.07150641823524437
46 J112536.17+542257.2 171.40069 54.382555 0.020641999999999997 0.4773994268310113 0.5446450095509494 0.08021306152623926 0.3995580353231037 0.06038003784644739 0.11897755960396228 J102332.53+460328.0 155.88556 46.05777 0.0257652 0.2878500786606769 0.3371948150144962 0.11930618813760914 0.21060877340771442 0.04538521065833621 0.1257212240514567
47 J112536.17+542257.2 171.40069 54.382555 0.020641999999999997 0.4773994268310113 0.5446450095509494 0.08021306152623926 0.3995580353231037 0.06038003784644739 0.11897755960396228 J135848.07+045426.9 209.70031 4.9074855 0.024738200000000002 0.35520439520834424 0.17880148076032726 0.07102544423683227 0.1516456606187223 0.028910461754522315 0.06301827014468264
48 J112536.17+542257.2 171.40069 54.382555 0.020641999999999997 0.4773994268310113 0.5446450095509494 0.08021306152623926 0.3995580353231037 0.06038003784644739 0.11897755960396228 J161433.82+414240.5 243.64091 41.711243 0.026414299999999998 0.3580682998068395 0.15962858920364206 0.08137728587773467 0.1923223152455531 0.02886467019232215 0.09995284471738176
49 J112536.17+542257.2 171.40069 54.382555 0.020641999999999997 0.4773994268310113 0.5446450095509494 0.08021306152623926 0.3995580353231037 0.06038003784644739 0.11897755960396228 J081956.74+392654.8 124.98643 39.448547 0.027690499999999996 0.32921945175474304 0.23344184699761295 0.07311271959379445 0.17941780042628613 0.07325489683865684 0.08912292130358468
50 J120257.82+045045.1 180.7409 4.84585 0.020675 0.30681786000399425 0.210859370028294 0.3181945459450716 0.3260993036534388 0.2043386828001556 0.434425554139053 J171934.81+563748.1 259.89506 56.630038 0.0273728 0.2683596770022083 0.18629887790708946 0.1174367776651476 0.319276054205064 0.025597310354524255 0.16185174837198307
51 J120257.82+045045.1 180.7409 4.84585 0.020675 0.30681786000399425 0.210859370028294 0.3181945459450716 0.3260993036534388 0.2043386828001556 0.434425554139053 J111406.32+554239.1 168.52632 55.710872 0.0279428 0.37290082337299274 0.2306941654457153 0.09526795678384854 0.2121616408052576 0.02724227623733304 0.10423175842749205
52 J120257.82+045045.1 180.7409 4.84585 0.020675 0.30681786000399425 0.210859370028294 0.3181945459450716 0.3260993036534388 0.2043386828001556 0.434425554139053 J151944.30+441918.6 229.93459 44.321846 0.028207299999999998 0.27472816764345326 0.37731402891883414 0.13182739402983326 0.24436866193349727 0.08401026599257777 0.14351901370788414
53 J120257.82+045045.1 180.7409 4.84585 0.020675 0.30681786000399425 0.210859370028294 0.3181945459450716 0.3260993036534388 0.2043386828001556 0.434425554139053 J090015.62+401748.4 135.06507 40.296765 0.0289336 0.20865444144358622 0.10861007038473461 0.09936903009601956 0.24407946689508486 0.01569919120549221 0.1486206497446372
54 J120257.82+045045.1 180.7409 4.84585 0.020675 0.30681786000399425 0.210859370028294 0.3181945459450716 0.3260993036534388 0.2043386828001556 0.434425554139053 J231221.42+143633.8 348.08923 14.609381 0.0162342 0.19517548181047628 0.224913869815998 0.11583203906977052 0.2203683233612419 0.015371788624967634 0.18527711375942954
55 J111607.65+412353.2 169.03189 41.398105 0.020843 0.2508253387331737 0.3230583328591134 0.11960420141888095 0.17560556460173696 0.04732847504554576 0.16776045063145448 J114422.81+082315.1 176.09505 8.3875392 0.0199703 0.2550742987281333 0.16751183164166972 0.1071244863969745 0.14075457265950936 0.0338762503106575 0.14592513066454088
56 J111607.65+412353.2 169.03189 41.398105 0.020843 0.2508253387331737 0.3230583328591134 0.11960420141888095 0.17560556460173696 0.04732847504554576 0.16776045063145448 J145627.95+021224.7 224.11647 2.2068737 0.028816700000000004 0.15538663370560454 0.1479172726043989 0.05487927152547623 0.10463186117656204 0.0477446556303964 0.06501619048627957
57 J111607.65+412353.2 169.03189 41.398105 0.020843 0.2508253387331737 0.3230583328591134 0.11960420141888095 0.17560556460173696 0.04732847504554576 0.16776045063145448 J091431.31+491657.5 138.63047 49.282628 0.0293311 0.22562004684069975 0.16591390315203103 0.03722353992240791 0.10621358387506294 0.03514339242668679 0.054573043267248864
58 J111607.65+412353.2 169.03189 41.398105 0.020843 0.2508253387331737 0.3230583328591134 0.11960420141888095 0.17560556460173696 0.04732847504554576 0.16776045063145448 J164106.57+460014.6 250.27736 46.004065 0.0177982 0.24022968199097489 0.11922275210908376 0.06378312420136364 0.14586875420756468 0.01581280751346621 0.10695571932831327
59 J111607.65+412353.2 169.03189 41.398105 0.020843 0.2508253387331737 0.3230583328591134 0.11960420141888095 0.17560556460173696 0.04732847504554576 0.16776045063145448 J090838.46+323534.6 137.16024 32.592954 0.014296600000000001 0.25167010375024607 0.057059158777123586 0.0599343617064182 0.17981659248888754 0.016726063162871608 0.086684536680737
60 J114530.26+094344.8 176.37607 9.7291 0.021371 0.30877376367202264 0.5013189420354973 0.15140704094376026 0.2040995319547005 0.09640536603772544 0.2001097446822246 J132505.37-005411.2 201.27236 -0.90310404 0.0180788 0.2780249279166166 0.1307841948902318 0.07547795437014274 0.48685697415984136 0.017196995582172456 0.07901005712176751
61 J114530.26+094344.8 176.37607 9.7291 0.021371 0.30877376367202264 0.5013189420354973 0.15140704094376026 0.2040995319547005 0.09640536603772544 0.2001097446822246 J131038.58+611623.6 197.66075 61.273235 0.0313322 0.3121807722385135 0.09577770728139692 0.037317258698479655 0.08704518504105967 0.018434666888257616 0.08733838250765692
62 J114530.26+094344.8 176.37607 9.7291 0.021371 0.30877376367202264 0.5013189420354973 0.15140704094376026 0.2040995319547005 0.09640536603772544 0.2001097446822246 J121626.72+105342.4 184.11133 10.895111 0.0246112 0.2786544286978555 0.32511400173829597 0.06973504107786149 0.2130343488703307 0.07288791465361592 0.13184642036984812
63 J114530.26+094344.8 176.37607 9.7291 0.021371 0.30877376367202264 0.5013189420354973 0.15140704094376026 0.2040995319547005 0.09640536603772544 0.2001097446822246 J102813.91+590602.3 157.05795 59.100646 0.0313028 0.21648667257486406 0.21782071385551757 0.09370357974802439 0.15316556201480253 0.08593075570932501 0.11290648652646632
64 J114530.26+094344.8 176.37607 9.7291 0.021371 0.30877376367202264 0.5013189420354973 0.15140704094376026 0.2040995319547005 0.09640536603772544 0.2001097446822246 J004436.94-094600.4 11.153903 -9.7667884 0.029857799999999997 0.3835501055982343 0.15708990511653678 0.058055150605758075 0.2169399843946488 0.028417373827760033 0.09512309963227542
65 J132428.24+044629.6 201.11768 4.774889 0.02143 0.3145321048994396 0.09290711326334243 0.051642700348123634 0.15524968536257816 0.024197567041602 0.060166298351325136 J085333.60+394537.3 133.39002 39.760373 0.023416 0.3376772526640246 0.4397199584786472 0.0529964431407766 0.2526407317553896 0.05443106389404654 0.11622058032000783
66 J132428.24+044629.6 201.11768 4.774889 0.02143 0.3145321048994396 0.09290711326334243 0.051642700348123634 0.15524968536257816 0.024197567041602 0.060166298351325136 J161433.82+414240.5 243.64091 41.711243 0.026414299999999998 0.3580682998068395 0.15962858920364206 0.08137728587773467 0.1923223152455531 0.02886467019232215 0.09995284471738176
67 J132428.24+044629.6 201.11768 4.774889 0.02143 0.3145321048994396 0.09290711326334243 0.051642700348123634 0.15524968536257816 0.024197567041602 0.060166298351325136 J085837.31+515242.6 134.65545 51.878488 0.012736399999999998 0.20859895148269542 0.1390654009386696 0.09830229968316949 0.12561107241792155 0.028722199861075673 0.15250840764425014
68 J132428.24+044629.6 201.11768 4.774889 0.02143 0.3145321048994396 0.09290711326334243 0.051642700348123634 0.15524968536257816 0.024197567041602 0.060166298351325136 J102332.53+460328.0 155.88556 46.05777 0.0257652 0.2878500786606769 0.3371948150144962 0.11930618813760914 0.21060877340771442 0.04538521065833621 0.1257212240514567
69 J132428.24+044629.6 201.11768 4.774889 0.02143 0.3145321048994396 0.09290711326334243 0.051642700348123634 0.15524968536257816 0.024197567041602 0.060166298351325136 J085949.05+050339.1 134.95436999999998 5.0608525 0.012519200000000001 0.32317455799578343 0.30697124056155856 0.16152964815205936 0.4247559423443925 0.04095590834806648 0.21232971094512432
70 J082510.23+375919.8 126.29263 37.98882 0.021431 0.236000242042352 0.05536522865873388 0.06551815072480995 0.3990244176435637 0.013745477713646185 0.07335169242286509 J080547.35+225434.9 121.44728 22.909688 0.030256 0.22451585175196823 0.12149074110034591 0.03728174000754808 0.3843025260977379 0.02409030972204804 0.05768008665481676
71 J082510.23+375919.8 126.29263 37.98882 0.021431 0.236000242042352 0.05536522865873388 0.06551815072480995 0.3990244176435637 0.013745477713646185 0.07335169242286509 J023310.79-074813.4 38.294963 -7.8037217 0.030938 0.2979469432612097 0.19235537635844027 0.06726307179197571 0.14795611998642186 0.02821451310341799 0.06764915925469064
72 J082510.23+375919.8 126.29263 37.98882 0.021431 0.236000242042352 0.05536522865873388 0.06551815072480995 0.3990244176435637 0.013745477713646185 0.07335169242286509 J073715.73+313110.9 114.31555 31.519703000000003 0.0267995 0.2661020320939777 0.26446704587075387 0.08360764063758543 0.5831525036015072 0.03539989531195286 0.09425549357167136
73 J082510.23+375919.8 126.29263 37.98882 0.021431 0.236000242042352 0.05536522865873388 0.06551815072480995 0.3990244176435637 0.013745477713646185 0.07335169242286509 J111835.82+002511.2 169.64924 0.41976742 0.0250768 0.25295153940115306 0.2836205667208802 0.07214917440357357 0.11720371522463399 0.023495408274877328 0.07188856058846962
74 J082510.23+375919.8 126.29263 37.98882 0.021431 0.236000242042352 0.05536522865873388 0.06551815072480995 0.3990244176435637 0.013745477713646185 0.07335169242286509 J081006.07+245519.5 122.52528 24.922096 0.0140412 0.27146015232488513 0.1664527906121118 0.09085597400589172 0.3338886813334371 0.02033953177135532 0.14229554235785224
75 J093812.26+074340.1 144.5511 7.727792 0.021894999999999998 0.15068334190737798 0.2585330300829283 0.07673111917390105 0.0974548047945928 0.04167574321328015 0.09155287450872863 J082854.33+343906.0 127.22636 34.651656 0.020921900000000004 0.5172569276901172 0.04809471896483323 0.10511547999286582 0.5968251268203124 0.01990892454634358 0.1577808158970998
76 J093812.26+074340.1 144.5511 7.727792 0.021894999999999998 0.15068334190737798 0.2585330300829283 0.07673111917390105 0.0974548047945928 0.04167574321328015 0.09155287450872863 J094814.71+574444.5 147.0613 57.74568100000001 0.0297192 0.3443017537007387 0.35953025835866986 0.11082471511400115 0.23419305141339547 0.05771142822597302 0.12248978219713724
77 J093812.26+074340.1 144.5511 7.727792 0.021894999999999998 0.15068334190737798 0.2585330300829283 0.07673111917390105 0.0974548047945928 0.04167574321328015 0.09155287450872863 J113446.25+025515.7 173.69272 2.9210337 0.028664299999999997 0.31664007406713446 0.27542394366643197 0.10635505750593102 0.22293678847488116 0.03983760451191971 0.12861761558159213
78 J093812.26+074340.1 144.5511 7.727792 0.021894999999999998 0.15068334190737798 0.2585330300829283 0.07673111917390105 0.0974548047945928 0.04167574321328015 0.09155287450872863 J093917.26+363343.9 144.82191 36.562197 0.019716499999999998 0.24484278369950258 0.22124507440094854 0.11419007231245634 0.35323302001828355 0.02883090551693867 0.17516299014030934
79 J093812.26+074340.1 144.5511 7.727792 0.021894999999999998 0.15068334190737798 0.2585330300829283 0.07673111917390105 0.0974548047945928 0.04167574321328015 0.09155287450872863 J111038.86+034519.6 167.66192 3.755448200000001 0.0254525 0.34314695530363615 0.3215938018657484 0.03733104184634554 0.20441368392838405 0.03888290217128242 0.07923192330210772
80 J133815.87+043233.3 204.56613 4.542593 0.022975 0.18043003490261275 0.23404779106942986 0.3728523219986388 0.10773222963495804 0.2625982313479566 0.4296952921478683 J220316.00+003415.9 330.81665 0.5710850000000001 0.0301422 0.3895883569299043 0.3088709232822318 0.35950329062478137 0.37682649520339034 0.26957623608052367 0.4516693049703729
81 J133815.87+043233.3 204.56613 4.542593 0.022975 0.18043003490261275 0.23404779106942986 0.3728523219986388 0.10773222963495804 0.2625982313479566 0.4296952921478683 J104000.58+390720.0 160.0024 39.122224 0.0308047 0.4360728791738337 0.596155821635769 0.7193762106946445 0.24008828878811445 0.6639254724511162 0.7730893038299443
82 J133815.87+043233.3 204.56613 4.542593 0.022975 0.18043003490261275 0.23404779106942986 0.3728523219986388 0.10773222963495804 0.2625982313479566 0.4296952921478683 J141451.35+030751.3 213.71395 3.130926 0.025333599999999998 0.21452685065928587 0.34673840528547145 0.3448531726597163 0.15724840701166784 0.25165048374340876 0.4109177248352491
